Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2023-05-19 20:00:00+00:00,0.0,12.2,33.9,0.0,0.0,0.0,11.7485,12.900001,0.0,0.0,0.0,12.9235,39.9,1.0,1.0,0.0,13.748,56.7,0.0,0.0,0.0,12.964001,100.0,0.0,0.0,0.0,11.162999,6.6000004,2.0,2.0,0.0
2023-05-19 21:00:00+00:00,0.0,11.6,36.9,0.0,0.0,0.0,10.6485,40.8,0.0,0.0,0.0,12.6735,63.600006,0.0,0.0,0.0,12.898,100.0,0.0,0.0,0.0,12.364,100.0,0.0,0.0,0.0,10.412999,1.2,0.0,0.0,0.0
2023-05-19 22:00:00+00:00,0.0,10.95,30.900002,0.0,0.0,0.0,10.6485,63.600002,0.0,0.0,0.0,12.4235,70.8,0.0,0.0,0.0,12.798,41.4,0.0,0.0,0.0,11.864,100.0,0.0,0.0,0.0,9.662999,0.0,0.0,0.0,0.0
2023-05-19 23:00:00+00:00,0.0,10.05,24.6,0.0,0.0,0.0,10.3485,100.0,0.0,0.0,0.0,11.5735,89.100006,0.0,0.0,0.0,11.748,63.9,0.0,0.0,0.0,11.464001,100.0,0.0,0.0,0.0,9.113,25.2,0.0,0.0,0.0
2023-05-20 00:00:00+00:00,0.0,9.6,8.700001,0.0,0.0,0.0,9.4485,32.1,0.0,0.0,0.0,12.9735,79.200005,0.0,0.0,0.0,11.248,64.5,0.0,0.0,0.0,10.364,97.8,0.0,0.0,0.0,8.412999,28.800001,0.0,0.0,0.0
2023-05-20 01:00:00+00:00,0.0,8.45,29.400002,0.0,0.0,0.0,8.6985,45.9,0.0,0.0,0.0,12.2734995,39.9,0.0,0.0,0.0,11.248,92.700005,0.0,0.0,0.0,10.764,100.0,0.0,0.0,0.0,7.813,30.000002,0.0,0.0,0.0
2023-05-20 02:00:00+00:00,4.6,8.0,30.000002,0.0,0.0,0.0,8.5985,40.800003,0.0,0.0,0.0,11.0234995,29.7,0.0,0.0,0.0,11.548,90.00001,0.0,0.0,0.0,10.864,100.0,0.0,0.0,0.0,7.613,30.000002,0.0,0.0,0.0
2023-05-20 03:00:00+00:00,848.6,7.7,30.6,0.0,0.0,0.0,7.9484997,16.5,0.0,0.0,0.0,10.5234995,5.7000003,0.0,0.0,0.0,11.348,71.4,0.0,0.0,0.0,10.9140005,100.0,0.0,0.0,0.0,7.713,36.0,0.0,0.0,0.0
2023-05-20 04:00:00+00:00,9040.7,8.05,51.9,23.0,19.0,41.62931,7.6985,23.400002,2.0,2.0,0.0,10.1735,25.2,6.0,5.0,14.761904,10.898,31.800001,5.0,4.0,14.272762,10.814,100.0,4.0,4.0,0.0,8.113,69.600006,15.0,13.0,23.897522
2023-05-20 05:00:00+00:00,27375.8,9.5,54.3,120.0,63.0,296.39105,8.4985,30.300001,62.0,37.0,190.579,10.9735,25.8,74.0,45.0,205.88217,11.548,0.0,88.0,46.0,281.52594,11.114,100.0,37.0,37.0,0.0,9.412999,28.2,79.0,70.0,54.628513
2023-05-20 06:00:00+00:00,53037.0,10.95,95.1,175.0,113.0,182.71992,10.0985,50.1,190.0,79.0,411.94473,12.2235,20.1,202.0,83.0,415.80988,12.948,0.0,235.0,75.0,519.68024,11.314,100.0,47.0,47.0,0.0,10.863,0.3,207.0,101.0,344.15125
2023-05-20 07:00:00+00:00,78704.3,12.55,100.0,279.0,172.0,222.1045,11.5985,62.700005,324.0,140.0,433.00775,13.4235,29.7,349.0,111.0,546.7978,14.548,24.900002,400.0,97.0,650.7417,12.214001,100.0,155.0,149.0,12.995703,12.813,9.0,400.0,83.0,705.9126
2023-05-20 08:00:00+00:00,99914.1,13.75,100.0,353.0,264.0,145.91818,12.9985,75.0,389.0,233.0,274.039,15.0735,90.0,487.0,136.0,612.6244,16.298,21.900002,556.0,119.0,717.4699,14.014,100.0,307.0,245.0,103.5038,14.563,12.900001,537.0,103.0,750.4422
2023-05-20 09:00:00+00:00,113248.1,14.9,100.0,478.0,285.0,269.8852,14.2485,91.8,511.0,291.0,317.63916,16.0735,93.6,514.0,282.0,336.2978,18.098,30.000002,700.0,118.0,798.9002,15.864,100.0,471.0,324.0,206.00851,15.613,38.4,658.0,115.0,790.40436
2023-05-20 10:00:00+00:00,119208.1,15.5,93.0,369.0,321.0,60.746998,14.9485,90.3,419.0,341.0,99.163055,16.7735,95.100006,492.0,319.0,222.34659,19.748,25.800001,799.0,139.0,809.07513,17.064001,90.6,438.0,374.0,80.24594,16.413,100.0,724.0,139.0,762.0524
2023-05-20 11:00:00+00:00,119954.6,16.7,91.2,451.0,337.0,137.3562,15.4485,90.6,398.0,323.0,88.77957,16.723501,100.0,369.0,324.0,54.116127,20.998,29.400002,847.0,148.0,808.2005,17.464,100.0,345.0,289.0,66.25214,15.763,100.0,504.0,324.0,220.89694
2023-05-20 12:00:00+00:00,114797.1,15.65,100.0,467.0,375.0,110.6024,15.8985,100.0,377.0,332.0,52.127205,17.0235,100.0,342.0,288.0,63.77902,22.048,34.2,843.0,165.0,777.0068,15.9140005,90.0,296.0,274.0,25.777826,15.662999,100.0,408.0,286.0,147.81186
2023-05-20 13:00:00+00:00,104008.4,16.5,96.3,398.0,322.0,95.52578,16.0485,72.6,482.0,364.0,140.3447,16.973501,94.2,330.0,282.0,58.363556,22.448,35.7,778.0,213.0,673.96796,16.314,100.0,238.0,217.0,25.560675,15.113,100.0,373.0,300.0,91.421265
2023-05-20 14:00:00+00:00,87838.4,17.35,100.0,400.0,316.0,116.053696,16.1985,90.299995,512.0,359.0,196.43703,16.9235,94.2,326.0,273.0,69.692726,22.548,35.7,665.0,222.0,579.5027,17.164,100.0,255.0,234.0,27.93212,15.563,95.1,425.0,299.0,171.17577
2023-05-20 15:00:00+00:00,63914.5,17.95,23.7,357.0,261.0,154.50702,15.848499,68.1,288.0,257.0,45.469975,16.6235,93.0,210.0,187.0,34.58352,22.048,34.2,521.0,175.0,527.42773,18.464,44.1,211.0,204.0,10.786561,15.363,100.0,304.0,225.0,122.97816
2023-05-20 16:00:00+00:00,37178.2,18.6,12.3,417.0,103.0,634.12036,16.0985,100.0,287.0,211.0,136.6675,16.223501,99.0,122.0,122.0,0.0,21.448,34.8,424.0,119.0,586.07086,19.514,64.5,323.0,128.0,375.0044,14.763,100.0,250.0,215.0,66.81781
2023-05-20 17:00:00+00:00,15992.8,17.8,0.0,282.0,80.0,570.7211,15.5985,24.000002,187.0,154.0,80.40432,16.0735,93.600006,81.0,75.0,14.937463,20.698,44.4,274.0,92.0,496.04724,18.714,65.1,230.0,100.0,347.8402,14.462999,100.0,214.0,153.0,157.03795
2023-05-20 18:00:00+00:00,3586.3,17.25,0.0,141.0,54.0,419.76935,14.9485,24.0,150.0,80.0,274.83405,16.0735,90.6,69.0,67.0,7.9464912,19.148,43.200005,115.0,74.0,199.08664,17.964,91.200005,109.0,58.0,231.6559,13.712999,100.0,108.0,96.0,48.877834
2023-05-20 19:00:00+00:00,58.1,15.25,0.0,33.0,19.0,135.2989,13.6485,33.0,52.0,31.0,169.27122,15.6235,100.0,19.0,19.0,0.0,17.948,48.600002,21.0,18.0,30.267677,16.564001,78.600006,24.0,19.0,46.32811,13.063,90.6,30.0,28.0,16.278124
2023-05-20 20:00:00+00:00,0.0,13.5,0.0,0.0,0.0,0.0,12.8485,30.000002,1.0,1.0,0.0,15.4235,100.0,1.0,1.0,0.0,17.298,68.4,0.0,0.0,0.0,15.214001,100.0,0.0,0.0,0.0,12.162999,79.2,1.0,1.0,0.0
2023-05-20 21:00:00+00:00,0.0,12.9,5.1,0.0,0.0,0.0,12.1485,30.600002,0.0,0.0,0.0,15.0234995,100.0,0.0,0.0,0.0,16.998,18.900002,0.0,0.0,0.0,14.964001,33.600002,0.0,0.0,0.0,11.063,19.8,0.0,0.0,0.0
2023-05-20 22:00:00+00:00,0.0,13.05,0.0,0.0,0.0,0.0,11.4985,36.0,0.0,0.0,0.0,14.7734995,56.7,0.0,0.0,0.0,15.848,10.800001,0.0,0.0,0.0,14.264,31.500002,0.0,0.0,0.0,10.162999,25.5,0.0,0.0,0.0
2023-05-20 23:00:00+00:00,0.0,12.9,7.8,0.0,0.0,0.0,11.0985,30.000002,0.0,0.0,0.0,13.6735,12.3,0.0,0.0,0.0,14.948,16.5,0.0,0.0,0.0,13.614,29.7,0.0,0.0,0.0,9.563,18.6,0.0,0.0,0.0
2023-05-21 00:00:00+00:00,0.0,12.95,10.8,0.0,0.0,0.0,10.7485,31.200003,0.0,0.0,0.0,12.3235,30.600002,0.0,0.0,0.0,15.598,30.000002,0.0,0.0,0.0,13.1640005,52.200005,0.0,0.0,0.0,9.563,11.4,0.0,0.0,0.0
2023-05-21 01:00:00+00:00,0.0,12.65,18.9,0.0,0.0,0.0,10.6485,40.5,0.0,0.0,0.0,11.8235,33.600002,0.0,0.0,0.0,15.698,30.000002,0.0,0.0,0.0,12.714001,54.600002,0.0,0.0,0.0,9.513,41.4,0.0,0.0,0.0
2023-05-21 02:00:00+00:00,3.8,12.55,30.000002,0.0,0.0,0.0,10.3985,72.0,0.0,0.0,0.0,11.4735,40.5,0.0,0.0,0.0,15.248,30.000002,0.0,0.0,0.0,12.114,34.2,0.0,0.0,0.0,9.462999,53.100002,0.0,0.0,0.0
2023-05-21 03:00:00+00:00,1029.3,12.55,31.800001,0.0,0.0,0.0,10.2985,90.00001,0.0,0.0,0.0,11.2734995,48.6,0.0,0.0,0.0,14.498,30.000002,0.0,0.0,0.0,11.864,36.600002,0.0,0.0,0.0,9.462999,41.100002,0.0,0.0,0.0
2023-05-21 04:00:00+00:00,10560.9,13.15,32.4,22.0,21.0,10.26217,10.2485,43.500004,1.0,1.0,0.0,11.4235,36.0,5.0,5.0,0.0,14.198,30.000002,6.0,6.0,0.0,12.1640005,34.800003,8.0,8.0,0.0,9.813,17.1,16.0,12.0,47.00657
2023-05-21 05:00:00+00:00,30379.600000000002,14.7,37.800003,110.0,77.0,169.26616,10.6485,33.0,53.0,43.0,75.52301,12.2734995,37.2,70.0,46.0,168.88484,15.048,30.000002,81.0,58.0,152.96544,13.614,16.5,82.0,65.0,106.48667,11.162999,44.100002,103.0,51.0,310.49414
2023-05-21 06:00:00+00:00,57268.5,16.6,36.9,235.0,119.0,339.4122,11.8485,47.7,182.0,92.0,331.05426,13.8735,37.800003,184.0,109.0,259.82626,16.498,30.000002,195.0,129.0,212.78296,15.714001,4.5,231.0,89.0,453.1814,13.212999,65.40001,236.0,76.0,515.2373
2023-05-21 07:00:00+00:00,87597.9,18.75,30.000002,398.0,126.0,561.953,13.4485,60.6,329.0,133.0,458.8663,15.3235,43.800003,267.0,181.0,196.5551,17.748,29.7,322.0,199.0,262.97998,17.914,4.5,403.0,89.0,676.88074,14.613,65.700005,220.0,160.0,132.9149
2023-05-21 08:00:00+00:00,114461.2,20.65,30.000002,510.0,188.0,526.09973,15.1985,18.3,485.0,160.0,568.8856,17.2735,44.4,427.0,209.0,379.095,19.748,25.500002,527.0,176.0,574.4601,20.064001,10.8,553.0,106.0,743.6978,17.363,84.9,458.0,196.0,451.31656
2023-05-21 09:00:00+00:00,134351.1,22.3,30.000002,614.0,235.0,528.4976,16.7485,16.5,648.0,128.0,748.737,18.973501,30.000002,505.0,277.0,329.5539,21.598,29.1,678.0,168.0,698.3465,22.114,4.2000003,681.0,123.0,779.8988,19.213001,58.200005,597.0,183.0,600.8105
2023-05-21 10:00:00+00:00,142764.5,23.7,30.600002,695.0,252.0,559.2693,19.3985,100.0,754.0,144.0,773.7325,20.723501,88.8,650.0,284.0,469.25455,22.898,7.8,786.0,158.0,768.2312,23.764,12.6,784.0,115.0,836.89166,20.413,87.00001,583.0,291.0,379.38467
2023-05-21 11:00:00+00:00,141659.3,24.6,33.9,727.0,275.0,543.3432,20.2485,35.1,763.0,214.0,648.51105,22.073502,85.8,701.0,291.0,491.95575,23.898,0.0,861.0,129.0,844.70264,24.764,13.200001,807.0,134.0,794.5029,21.463001,62.100006,612.0,374.0,291.36774
2023-05-21 12:00:00+00:00,132947.3,25.55,57.9,600.0,382.0,261.46216,20.8485,70.50001,790.0,200.0,682.0368,21.5235,55.200005,761.0,246.0,606.9128,24.698,37.2,872.0,121.0,858.96783,25.014,100.0,824.0,136.0,804.4041,22.163,57.000004,691.0,330.0,436.31955
2023-05-21 13:00:00+00:00,118359.2,25.55,73.8,620.0,324.0,371.09174,20.6485,54.6,619.0,212.0,483.0051,23.0235,48.300003,661.0,214.0,542.22174,24.848,32.4,770.0,176.0,707.032,24.764,49.5,397.0,206.0,231.93651,22.913,39.0,720.0,227.0,615.80707
2023-05-21 14:00:00+00:00,95534.09999999999,25.45,54.6,586.0,224.0,498.63605,21.2485,35.7,659.0,150.0,651.85443,24.2735,44.1,720.0,154.0,742.2428,25.198,34.2,697.0,140.0,726.7778,24.664,44.100002,646.0,174.0,626.0967,23.113,48.9,636.0,236.0,541.8033
2023-05-21 15:00:00+00:00,68483.3,24.7,25.5,398.0,283.0,184.3925,21.3985,38.7,521.0,131.0,570.2572,24.3735,68.4,532.0,182.0,524.51337,24.748,37.2,569.0,144.0,645.7635,23.764,51.600002,514.0,141.0,572.8105,23.163,72.600006,502.0,234.0,415.67694
2023-05-21 16:00:00+00:00,39716.4,24.35,48.300003,368.0,121.0,496.2865,21.1985,36.600002,393.0,124.0,481.71945,23.223501,43.2,392.0,168.0,410.947,23.498,30.6,415.0,123.0,558.59906,23.664,53.4,363.0,168.0,373.27487,22.313,90.90001,349.0,229.0,227.99446
2023-05-21 17:00:00+00:00,16880.4,23.45,18.300001,270.0,94.0,493.47586,20.5485,39.0,273.0,100.0,418.93442,22.6235,23.400002,238.0,126.0,277.0339,22.498,32.4,293.0,93.0,541.36914,22.614,50.4,186.0,97.0,236.48433,21.313,90.00001,240.0,152.0,224.98062
2023-05-21 18:00:00+00:00,3924.5,21.95,39.600002,140.0,55.0,404.4521,19.0985,35.4,168.0,85.0,322.4156,21.323502,30.300003,166.0,72.0,369.3686,20.898,24.0,126.0,62.0,306.68488,21.414,33.600002,125.0,74.0,228.73524,20.063,88.8,118.0,101.0,68.4379
2023-05-21 19:00:00+00:00,69.89999999999999,20.7,90.00001,28.0,19.0,85.75532,17.1485,6.6000004,51.0,35.0,127.53899,19.473501,33.600002,42.0,31.0,87.66089,18.948,2.7,24.0,16.0,79.58295,19.914,32.4,33.0,24.0,82.29824,19.163,90.00001,33.0,33.0,0.0
2023-05-21 20:00:00+00:00,0.0,20.1,67.2,0.0,0.0,0.0,16.0985,3.9,1.0,1.0,0.0,18.573502,40.5,1.0,1.0,0.0,17.398,2.4,0.0,0.0,0.0,18.264,16.5,0.0,0.0,0.0,18.413,81.0,2.0,2.0,0.0
2023-05-21 21:00:00+00:00,0.0,19.0,44.4,0.0,0.0,0.0,14.8985,3.0,0.0,0.0,0.0,18.2735,25.5,0.0,0.0,0.0,16.448,0.0,0.0,0.0,0.0,17.164,2.4,0.0,0.0,0.0,17.563,79.5,0.0,0.0,0.0
2023-05-21 22:00:00+00:00,0.0,17.6,27.300001,0.0,0.0,0.0,14.2485,1.8000001,0.0,0.0,0.0,17.9235,33.600002,0.0,0.0,0.0,15.798,0.0,0.0,0.0,0.0,16.364,0.6,0.0,0.0,0.0,16.963001,90.00001,0.0,0.0,0.0
2023-05-21 23:00:00+00:00,0.0,16.6,28.500002,0.0,0.0,0.0,13.6485,5.7000003,0.0,0.0,0.0,17.1735,30.6,0.0,0.0,0.0,15.198,0.0,0.0,0.0,0.0,15.714001,0.0,0.0,0.0,0.0,16.863,22.2,0.0,0.0,0.0
2023-05-22 00:00:00+00:00,0.0,16.05,29.400002,0.0,0.0,0.0,13.2985,23.7,0.0,0.0,0.0,17.973501,43.5,0.0,0.0,0.0,14.698,3.9,0.0,0.0,0.0,16.414,44.4,0.0,0.0,0.0,15.763,18.6,0.0,0.0,0.0
2023-05-22 01:00:00+00:00,0.0,15.4,30.600002,0.0,0.0,0.0,12.1485,48.9,0.0,0.0,0.0,16.3735,52.800003,0.0,0.0,0.0,13.798,0.0,0.0,0.0,0.0,15.564,70.5,0.0,0.0,0.0,15.113,83.4,0.0,0.0,0.0
2023-05-22 02:00:00+00:00,5.7,15.2,31.800001,0.0,0.0,0.0,12.0985,100.0,0.0,0.0,0.0,15.8235,43.200005,0.0,0.0,0.0,13.298,0.3,0.0,0.0,0.0,15.314,63.9,0.0,0.0,0.0,15.662999,86.4,0.0,0.0,0.0
2023-05-22 03:00:00+00:00,1213.0,14.75,30.600002,0.0,0.0,0.0,11.2985,100.0,0.0,0.0,0.0,15.7235,35.100002,0.0,0.0,0.0,12.748,0.0,0.0,0.0,0.0,13.714001,46.800003,0.0,0.0,0.0,15.662999,65.4,0.0,0.0,0.0
2023-05-22 04:00:00+00:00,11864.2,14.75,66.0,24.0,21.0,30.378372,12.2485,100.0,2.0,2.0,0.0,15.6235,45.000004,6.0,5.0,14.192389,12.348,2.1000001,7.0,5.0,27.999998,13.514,29.7,11.0,9.0,25.06737,15.712999,84.3,15.0,14.0,11.567381
2023-05-22 05:00:00+00:00,34492.1,15.65,28.500002,117.0,77.0,202.52086,13.1485,100.0,54.0,42.0,89.82435,16.5235,34.5,59.0,46.0,90.711296,13.648,1.8000001,93.0,45.0,316.7744,15.514,30.600002,98.0,50.0,296.02356,16.763,49.800003,93.0,66.0,158.725
2023-05-22 06:00:00+00:00,65067.5,17.1,30.000002,249.0,118.0,380.67554,13.8485,100.0,141.0,112.0,105.77358,18.1735,35.100002,179.0,99.0,274.88858,15.148,3.9,242.0,74.0,537.8113,17.514,30.000002,232.0,94.0,437.20627,18.013,54.000004,214.0,109.0,335.49017
2023-05-22 07:00:00+00:00,96801.0,18.75,29.400002,391.0,152.0,491.55844,15.4985,92.4,266.0,180.0,200.34692,19.8735,16.5,326.0,119.0,470.75247,16.698,5.4,408.0,93.0,670.60913,19.464,30.000002,383.0,127.0,549.349,19.413,31.800001,362.0,132.0,506.96634
2023-05-22 08:00:00+00:00,124627.8,20.55,28.500002,548.0,142.0,661.142,16.8985,72.6,375.0,242.0,232.01466,21.323502,59.100002,479.0,146.0,577.04443,18.398,0.0,568.0,106.0,753.8539,21.214,30.000002,530.0,152.0,626.8587,20.963001,27.6,526.0,114.0,707.1303
2023-05-22 09:00:00+00:00,144569.6,22.15,9.9,688.0,111.0,802.4366,18.6485,53.7,571.0,230.0,489.71725,22.573502,24.000002,609.0,160.0,647.21,19.998,0.0,705.0,115.0,805.9909,22.614,30.000002,653.0,185.0,652.4316,22.313,19.8,652.0,120.0,769.821
2023-05-22 10:00:00+00:00,154430.0,23.3,11.1,775.0,113.0,833.77484,20.1985,48.899998,679.0,240.0,555.61145,23.573502,12.6,740.0,121.0,791.7764,21.548,19.5,805.0,119.0,837.4913,23.864,22.500002,763.0,161.0,751.41327,23.413,9.0,752.0,114.0,826.8535
2023-05-22 11:00:00+00:00,153793.4,23.95,17.4,819.0,121.0,837.17804,20.8985,15.9,757.0,228.0,623.6304,24.6735,21.300001,786.0,142.0,771.0646,22.998,26.400002,861.0,124.0,848.8707,24.914,7.5000005,836.0,132.0,829.3819,24.113,41.7,807.0,115.0,845.1901
2023-05-22 12:00:00+00:00,142697.9,24.5,10.5,823.0,118.0,843.6217,18.7485,100.0,836.0,154.0,786.8153,24.2735,11.700001,809.0,130.0,798.46204,24.298,4.8,871.0,124.0,852.7581,26.014,21.3,817.0,148.0,780.55414,24.913,88.8,797.0,158.0,770.5112
2023-05-22 13:00:00+00:00,122623.9,24.6,13.500001,739.0,149.0,737.8253,16.9485,99.0,283.0,269.0,16.578867,24.973501,14.700001,760.0,157.0,729.7664,24.798,4.8,809.0,133.0,802.94446,25.364,38.4,721.0,213.0,615.47284,23.513,68.7,497.0,299.0,246.69873
2023-05-22 14:00:00+00:00,94993.8,24.65,28.800001,659.0,132.0,723.78796,17.2985,81.600006,131.0,131.0,0.0,23.5235,31.8,702.0,144.0,729.80994,25.198,26.7,729.0,127.0,783.54126,23.464,54.9,476.0,264.0,280.46396,22.863,65.100006,347.0,240.0,144.51279
2023-05-22 15:00:00+00:00,63127.600000000006,24.45,31.200003,555.0,138.0,666.1689,18.4485,85.5,256.0,240.0,23.323679,23.6235,25.2,533.0,182.0,524.29297,25.048,36.600002,589.0,118.0,713.39575,24.064001,36.300003,422.0,239.0,280.09232,22.913,75.600006,390.0,231.0,245.7386
2023-05-22 16:00:00+00:00,34712.7,23.6,30.600002,354.0,196.0,315.8873,18.9985,48.300003,319.0,231.0,156.94597,20.1735,66.3,375.0,168.0,378.11368,24.548,38.7,425.0,106.0,607.5917,24.964,14.1,425.0,136.0,550.7117,21.363,89.4,154.0,150.0,7.564256
2023-05-22 17:00:00+00:00,14687.4,22.4,40.200005,202.0,145.0,158.62967,18.9485,39.600002,241.0,157.0,202.19382,18.6735,100.0,150.0,101.0,120.43726,23.748,41.4,279.0,88.0,513.5342,23.714,24.900002,272.0,90.0,480.3129,20.013,67.5,111.0,107.0,10.157284
2023-05-22 18:00:00+00:00,3400.5,20.9,30.000002,104.0,78.0,122.05368,17.4985,85.5,165.0,77.0,338.29895,18.073502,42.000004,8.0,8.0,0.0,23.598,42.0,126.0,60.0,312.22217,21.814001,14.4,146.0,66.0,354.39615,18.313,77.100006,62.0,60.0,7.9603415
2023-05-22 19:00:00+00:00,91.69999999999999,19.0,49.5,33.0,26.0,65.78901,15.998501,100.0,31.0,21.0,78.85038,17.573502,7.2,40.0,29.0,86.6947,19.248,27.6,24.0,17.0,68.68554,19.214,27.900002,37.0,22.0,135.41612,17.963001,92.4,23.0,23.0,0.0
2023-05-22 20:00:00+00:00,0.0,18.45,72.9,0.0,0.0,0.0,15.6485,100.0,1.0,1.0,0.0,16.9235,25.499998,2.0,2.0,0.0,20.148,3.3,0.0,0.0,0.0,17.014,39.600002,0.0,0.0,0.0,17.263,84.9,1.0,1.0,0.0
2023-05-22 21:00:00+00:00,0.0,17.95,35.7,0.0,0.0,0.0,15.1485,100.0,0.0,0.0,0.0,15.8735,21.9,0.0,0.0,0.0,15.198,2.4,0.0,0.0,0.0,16.114,27.000002,0.0,0.0,0.0,16.263,78.0,0.0,0.0,0.0
2023-05-22 22:00:00+00:00,0.0,17.0,52.800003,0.0,0.0,0.0,14.7985,64.2,0.0,0.0,0.0,15.3735,99.3,0.0,0.0,0.0,15.198,3.0,0.0,0.0,0.0,15.064,7.8,0.0,0.0,0.0,15.363,55.2,0.0,0.0,0.0
2023-05-22 23:00:00+00:00,0.0,16.55,41.4,0.0,0.0,0.0,14.4485,100.0,0.0,0.0,0.0,14.8735,64.799995,0.0,0.0,0.0,15.148,0.0,0.0,0.0,0.0,14.864,5.4,0.0,0.0,0.0,14.662999,100.0,0.0,0.0,0.0
2023-05-23 00:00:00+00:00,0.0,15.45,52.800003,0.0,0.0,0.0,14.4485,26.099998,0.0,0.0,0.0,13.7734995,1.8,0.0,0.0,0.0,15.098,13.200001,0.0,0.0,0.0,15.464001,55.2,0.0,0.0,0.0,14.412999,45.300003,0.0,0.0,0.0
2023-05-23 01:00:00+00:00,0.0,15.05,84.3,0.0,0.0,0.0,13.9485,90.6,0.0,0.0,0.0,12.8235,90.0,0.0,0.0,0.0,15.348,31.800001,0.0,0.0,0.0,14.9140005,61.200005,0.0,0.0,0.0,13.162999,37.8,0.0,0.0,0.0
2023-05-23 02:00:00+00:00,2.0,14.7,89.100006,0.0,0.0,0.0,13.1485,36.0,0.0,0.0,0.0,13.0735,90.0,0.0,0.0,0.0,14.948,4.2000003,0.0,0.0,0.0,15.114,10.200001,0.0,0.0,0.0,12.962999,15.9,0.0,0.0,0.0
2023-05-23 03:00:00+00:00,678.2,14.4,75.600006,0.0,0.0,0.0,11.7985,90.6,0.0,0.0,0.0,13.0234995,90.0,0.0,0.0,0.0,14.598,10.8,0.0,0.0,0.0,14.464001,36.899998,0.0,0.0,0.0,12.263,17.4,0.0,0.0,0.0
2023-05-23 04:00:00+00:00,6456.7,14.0,74.700005,14.0,12.0,19.996864,11.9485,90.0,1.0,1.0,0.0,12.9735,90.0,2.0,2.0,0.0,14.798,17.400002,7.0,6.0,13.538037,14.6640005,90.0,9.0,8.0,12.339862,12.712999,100.0,17.0,12.0,56.974667
2023-05-23 05:00:00+00:00,17630.4,14.45,61.500004,32.0,30.0,10.0017395,11.9485,90.0,21.0,21.0,0.0,13.1235,100.0,16.0,16.0,0.0,15.298,14.1,82.0,49.0,214.49774,15.714001,59.399998,60.0,48.0,72.92243,14.212999,94.2,44.0,38.0,34.75479
2023-05-23 06:00:00+00:00,31324.5,15.1,60.000004,60.0,57.0,8.660771,12.2985,90.0,88.0,83.0,18.090376,13.1735,90.0,27.0,27.0,0.0,16.698,69.9,220.0,83.0,435.6307,15.264,42.3,160.0,108.0,163.6,13.162999,94.799995,50.0,50.0,0.0
2023-05-23 07:00:00+00:00,44034.5,15.7,15.6,105.0,105.0,0.0,12.3985,90.0,143.0,128.0,34.77998,13.4735,90.0,103.0,96.0,15.843646,17.348,87.9,284.0,144.0,296.8349,15.464001,90.0,325.0,141.0,393.13608,13.212999,94.5,103.0,103.0,0.0
2023-05-23 08:00:00+00:00,57863.9,17.9,14.400001,478.0,188.0,470.74597,12.6485,90.0,180.0,147.0,57.380985,13.6735,90.0,180.0,174.0,10.362344,18.448,100.0,422.0,187.0,382.35425,15.614,90.0,288.0,212.0,125.644615,13.462999,100.0,127.0,125.0,3.4207613
2023-05-23 09:00:00+00:00,68116.5,19.45,11.400001,640.0,145.0,686.6261,12.5485,90.0,186.0,177.0,12.892858,13.5234995,99.6,162.0,160.0,2.8753314,19.148,94.5,491.0,277.0,291.68573,16.114,90.0,346.0,297.0,68.14255,13.962999,100.0,236.0,210.0,37.518456
2023-05-23 10:00:00+00:00,77525.5,20.85,14.400001,748.0,156.0,743.91956,13.2485,90.0,273.0,199.0,93.45963,14.0735,100.0,340.0,284.0,71.47028,19.498,96.0,459.0,353.0,129.1583,16.164,90.0,289.0,253.0,44.83972,13.013,100.0,125.0,125.0,0.0
2023-05-23 11:00:00+00:00,83265.5,21.9,16.2,753.0,197.0,665.4235,13.6985,88.2,411.0,327.0,98.83492,14.3235,100.0,367.0,318.0,58.54614,20.498,50.7,677.0,336.0,392.0489,16.514,99.299995,347.0,317.0,35.27259,13.212999,100.0,192.0,192.0,0.0
2023-05-23 12:00:00+00:00,81799.8,19.75,56.7,726.0,202.0,625.64374,14.3485,90.0,449.0,362.0,100.17724,13.9735,100.0,450.0,351.0,116.175766,20.748,19.8,721.0,254.0,532.1292,15.364,100.0,433.0,273.0,186.30174,13.313,62.7,403.0,356.0,56.544342
2023-05-23 13:00:00+00:00,75266.7,20.9,44.7,663.0,203.0,573.8535,13.5485,90.0,418.0,295.0,145.35435,14.1735,83.700005,400.0,318.0,99.01616,20.748,21.3,748.0,148.0,711.2153,14.764,100.0,175.0,164.0,13.297649,14.113,60.6,630.0,339.0,361.68442
