Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2024-04-16 04:00:00+00:00,1058.1,4.6,90.0,0.0,0.0,0.0,2.4485002,74.700005,0.0,0.0,0.0,4.7235,99.6,0.0,0.0,0.0,4.298,81.3,0.0,0.0,0.0,4.5639997,81.600006,0.0,0.0,0.0,3.563,100.0,0.0,0.0,0.0
2024-04-16 05:00:00+00:00,11672.099999999999,5.1,63.3,13.0,13.0,0.0,2.2485,100.0,3.0,3.0,0.0,4.3735,100.0,5.0,5.0,0.0,4.148,100.0,3.0,3.0,0.0,4.4639997,37.8,13.0,10.0,35.211704,4.013,100.0,4.0,4.0,0.0
2024-04-16 06:00:00+00:00,32583.5,5.3,55.2,92.0,64.0,136.61685,3.1985002,99.59999,42.0,40.0,13.6906185,5.0734997,93.0,48.0,46.0,13.190514,4.348,100.0,32.0,32.0,0.0,5.414,12.599999,110.0,56.0,301.92468,4.663,100.0,19.0,19.0,0.0
2024-04-16 07:00:00+00:00,52672.8,5.8,100.0,227.0,117.0,310.17194,4.0485,100.0,168.0,97.0,236.52948,5.8735,100.0,123.0,114.0,29.240856,5.548,100.0,201.0,123.0,225.82657,6.4639997,22.5,278.0,87.0,566.48376,5.363,100.0,53.0,53.0,0.0
2024-04-16 08:00:00+00:00,71578.2,5.95,100.0,168.0,137.0,63.27531,3.8485003,100.0,72.0,72.0,0.0,6.7235,100.0,223.0,185.0,83.908424,6.598,100.0,270.0,150.0,241.59325,7.264,93.6,391.0,142.0,516.6103,5.963,100.0,99.0,99.0,0.0
2024-04-16 09:00:00+00:00,79980.3,7.15,100.0,294.0,209.0,141.29265,3.7485,100.0,126.0,125.0,1.7158507,5.3234997,100.0,127.0,127.0,0.0,7.898,72.6,377.0,248.0,206.94904,7.5639997,41.1,290.0,264.0,43.08514,7.013,100.0,161.0,156.0,8.770462
2024-04-16 10:00:00+00:00,82733.9,7.75,100.0,285.0,254.0,45.45166,4.1985,100.0,68.0,68.0,0.0,4.3735,100.0,140.0,140.0,0.0,9.148,25.199999,533.0,246.0,400.4477,9.1640005,48.899998,551.0,143.0,588.48303,6.163,100.0,78.0,78.0,0.0
2024-04-16 11:00:00+00:00,83770.29999999999,9.05,100.0,492.0,322.0,234.218,5.8485003,100.0,195.0,189.0,8.041153,5.1735,100.0,171.0,168.0,4.11536,10.748,100.0,765.0,178.0,761.91864,10.1640005,100.0,619.0,183.0,584.8939,6.713,100.0,127.0,125.0,2.8257742
2024-04-16 12:00:00+00:00,86184.8,9.45,100.0,370.0,301.0,94.52696,7.5485,100.0,293.0,244.0,63.816288,6.8234997,90.0,373.0,316.0,76.29995,9.698,100.0,354.0,286.0,87.08209,8.714001,100.0,564.0,305.0,342.45715,7.213,100.0,169.0,165.0,5.5484867
2024-04-16 13:00:00+00:00,77640.4,8.55,100.0,308.0,238.0,100.83956,8.1485,100.0,474.0,234.0,321.45734,7.9235,94.8,331.0,276.0,75.977974,8.748,83.4,324.0,238.0,115.07324,6.264,100.0,206.0,179.0,37.23219,7.863,100.0,190.0,186.0,5.7562666
2024-04-16 14:00:00+00:00,65500.9,6.85,100.0,237.0,197.0,64.41837,7.3485003,94.5,363.0,229.0,195.9241,9.0234995,100.0,296.0,256.0,60.505234,8.648,100.0,196.0,189.0,10.414207,7.014,100.0,316.0,220.0,146.74133,8.462999,49.800003,156.0,149.0,11.084805
2024-04-16 15:00:00+00:00,47023.899999999994,7.25,100.0,208.0,185.0,44.637135,7.7985,100.0,290.0,150.0,239.67143,10.0735,88.8,325.0,217.0,191.84087,10.248,45.3,358.0,183.0,312.25467,6.414,100.0,28.0,28.0,0.0,9.412999,28.8,440.0,158.0,527.0462
2024-04-16 16:00:00+00:00,22852.4,6.5,100.0,137.0,115.0,57.23684,6.6985,100.0,227.0,147.0,176.20958,9.2235,77.1,282.0,108.0,398.89825,10.548,1.5,339.0,97.0,576.4276,5.9639997,100.0,99.0,92.0,16.885937,9.363,11.1,350.0,105.0,594.41113
2024-04-16 17:00:00+00:00,5868.9,6.1,98.7,96.0,91.0,21.080482,5.9985,100.0,106.0,100.0,19.838675,8.8735,100.0,165.0,102.0,217.64584,9.548,37.800003,187.0,68.0,457.83228,6.914,65.7,115.0,97.0,68.64578,8.912999,12.599999,206.0,66.0,516.15985
2024-04-16 18:00:00+00:00,172.4,5.5,51.600002,32.0,29.0,25.71963,6.0485,93.899994,52.0,43.0,61.045727,7.6735,93.899994,42.0,38.0,28.107147,8.298,28.800001,45.0,27.0,144.63094,6.4639997,100.0,35.0,26.0,70.568474,6.713,22.2,73.0,36.0,274.31778
2024-04-16 19:00:00+00:00,0.0,4.55,35.100002,0.0,0.0,0.0,5.2485,100.0,3.0,3.0,0.0,6.8234997,100.0,3.0,3.0,0.0,7.298,63.0,0.0,0.0,0.0,5.4639997,85.5,1.0,1.0,0.0,4.513,56.4,3.0,2.0,16.71765
2024-04-16 20:00:00+00:00,0.0,3.85,30.9,0.0,0.0,0.0,5.0485,100.0,0.0,0.0,0.0,6.6235,96.9,0.0,0.0,0.0,6.998,100.0,0.0,0.0,0.0,5.164,54.6,0.0,0.0,0.0,5.213,29.400002,0.0,0.0,0.0
2024-04-16 21:00:00+00:00,0.0,3.4,94.5,0.0,0.0,0.0,4.7485,100.0,0.0,0.0,0.0,6.2735,85.5,0.0,0.0,0.0,6.448,100.0,0.0,0.0,0.0,4.514,100.0,0.0,0.0,0.0,4.163,13.8,0.0,0.0,0.0
2024-04-16 22:00:00+00:00,0.0,3.4,100.0,0.0,0.0,0.0,4.4485,100.0,0.0,0.0,0.0,5.2235,53.100002,0.0,0.0,0.0,5.648,100.0,0.0,0.0,0.0,5.264,100.0,0.0,0.0,0.0,3.913,60.000004,0.0,0.0,0.0
2024-04-16 23:00:00+00:00,0.0,3.15,23.699999,0.0,0.0,0.0,4.3985,100.0,0.0,0.0,0.0,4.3735,57.0,0.0,0.0,0.0,5.348,100.0,0.0,0.0,0.0,4.914,100.0,0.0,0.0,0.0,5.013,58.2,0.0,0.0,0.0
2024-04-17 00:00:00+00:00,0.0,2.45,13.8,0.0,0.0,0.0,4.3485003,95.4,0.0,0.0,0.0,3.8735,11.7,0.0,0.0,0.0,5.198,100.0,0.0,0.0,0.0,5.3139997,100.0,0.0,0.0,0.0,5.263,84.3,0.0,0.0,0.0
2024-04-17 01:00:00+00:00,0.0,2.95,90.0,0.0,0.0,0.0,4.2985,100.0,0.0,0.0,0.0,3.4235,0.0,0.0,0.0,0.0,5.448,100.0,0.0,0.0,0.0,5.014,100.0,0.0,0.0,0.0,3.463,33.6,0.0,0.0,0.0
2024-04-17 02:00:00+00:00,0.0,3.0,24.9,0.0,0.0,0.0,3.6985002,100.0,0.0,0.0,0.0,2.3235002,0.0,0.0,0.0,0.0,4.898,100.0,0.0,0.0,0.0,4.9639997,100.0,0.0,0.0,0.0,2.463,1.2,0.0,0.0,0.0
2024-04-17 03:00:00+00:00,7.2,1.9,19.5,0.0,0.0,0.0,3.6985002,100.0,0.0,0.0,0.0,1.7735,1.2,0.0,0.0,0.0,4.598,100.0,0.0,0.0,0.0,4.014,100.0,0.0,0.0,0.0,1.463,0.0,0.0,0.0,0.0
2024-04-17 04:00:00+00:00,1548.9,0.95,33.9,0.0,0.0,0.0,3.3985,80.1,0.0,0.0,0.0,1.7235,2.1000001,0.0,0.0,0.0,4.298,76.5,0.0,0.0,0.0,4.4639997,92.1,0.0,0.0,0.0,1.263,1.8000001,0.0,0.0,0.0
2024-04-17 05:00:00+00:00,13551.6,2.35,56.100002,27.0,18.0,87.48128,2.8485,92.399994,3.0,3.0,0.0,1.9235,21.300001,9.0,7.0,26.675169,4.148,89.4,10.0,8.0,23.16282,4.064,61.8,12.0,10.0,22.755789,1.613,35.100002,17.0,10.0,80.87882
2024-04-17 06:00:00+00:00,34911.7,4.0,76.799995,135.0,67.0,323.30927,3.3485,50.100002,60.0,50.0,67.261284,3.3735,24.9,104.0,47.0,363.7408,4.898,98.4,84.0,66.0,97.35591,4.9639997,85.200005,118.0,62.0,304.11,3.313,58.2,121.0,55.0,375.02368
2024-04-17 07:00:00+00:00,57118.4,5.3,52.2,256.0,119.0,380.76355,3.9984999,87.3,203.0,103.0,327.59793,4.9235,100.0,248.0,89.0,508.0579,5.598,100.0,155.0,132.0,65.651855,5.514,100.0,237.0,124.0,330.17438,5.213,30.900002,259.0,101.0,487.80316
2024-04-17 08:00:00+00:00,77656.6,6.8,25.800001,416.0,136.0,565.8264,4.8985,100.0,338.0,177.0,352.2605,5.6235,100.0,183.0,162.0,45.870613,6.348,100.0,209.0,188.0,41.884003,5.014,100.0,181.0,156.0,51.353443,7.413,16.2,425.0,94.0,719.62915
2024-04-17 09:00:00+00:00,94979.0,8.2,27.3,570.0,130.0,725.73883,5.5985003,100.0,410.0,261.0,253.66719,5.6735,100.0,205.0,194.0,18.91969,6.948,100.0,233.0,222.0,17.522562,6.164,100.0,252.0,169.0,136.50403,8.863,5.4,558.0,103.0,791.4372
2024-04-17 10:00:00+00:00,105716.2,9.0,52.499996,593.0,186.0,592.8579,6.0985003,100.0,432.0,339.0,135.2944,4.9735,100.0,219.0,195.0,35.538006,7.398,100.0,258.0,254.0,5.548887,6.9639997,85.8,290.0,209.0,116.10399,9.613,7.8000007,647.0,119.0,798.8923
2024-04-17 11:00:00+00:00,106245.5,9.95,54.6,579.0,251.0,449.2666,5.4485,100.0,398.0,323.0,99.964676,5.1235,100.0,270.0,254.0,21.821909,7.198,100.0,392.0,343.0,63.277752,8.814,84.899994,524.0,274.0,333.52936,10.412999,25.5,692.0,140.0,775.12085
2024-04-17 12:00:00+00:00,101291.79999999999,10.2,100.0,513.0,281.0,316.05615,6.0985003,100.0,357.0,311.0,59.605568,5.9735,100.0,317.0,290.0,35.94724,7.298,100.0,263.0,253.0,12.744898,9.564,81.6,425.0,323.0,134.16711,10.712999,72.0,694.0,166.0,728.15106
2024-04-17 13:00:00+00:00,88110.4,9.95,25.5,547.0,192.0,508.48242,6.3985,81.6,358.0,316.0,55.97255,7.1735,100.0,193.0,186.0,9.617903,7.398,100.0,334.0,272.0,82.559425,6.364,91.799995,383.0,288.0,130.31563,8.912999,100.0,480.0,288.0,274.68607
2024-04-17 14:00:00+00:00,71311.20000000001,10.15,40.2,553.0,141.0,659.33685,7.2985,100.0,362.0,247.0,167.24286,7.7735,100.0,281.0,247.0,51.132507,8.548,100.0,407.0,291.0,171.67014,7.414,69.9,494.0,198.0,449.87073,9.113,100.0,339.0,250.0,140.04428
2024-04-17 15:00:00+00:00,48070.2,7.6,47.399998,354.0,128.0,435.28275,4.7985,100.0,170.0,166.0,6.805044,7.8735,100.0,331.0,247.0,148.20244,6.598,93.899994,357.0,179.0,315.60538,8.314,46.5,435.0,150.0,516.29803,8.613,98.4,374.0,209.0,306.08337
2024-04-17 16:00:00+00:00,24333.0,7.45,1.8,247.0,106.0,363.05264,4.9985,46.800003,219.0,175.0,96.128944,7.1735,100.0,205.0,167.0,86.3486,7.298,68.700005,226.0,162.0,151.13983,8.264,77.4,305.0,113.0,458.93512,7.663,82.799995,212.0,154.0,139.34363
2024-04-17 17:00:00+00:00,7058.4,7.1,3.8999999,184.0,64.0,497.27237,5.1485,72.0,220.0,104.0,378.75894,6.9235,93.00001,141.0,123.0,61.34011,7.048,100.0,145.0,107.0,144.11852,8.114,100.0,176.0,101.0,281.7942,7.663,22.5,168.0,88.0,290.4779
2024-04-17 18:00:00+00:00,251.5,5.05,17.7,50.0,27.0,193.708,4.0985003,100.0,81.0,54.0,180.76215,6.1735,100.0,50.0,47.0,20.785948,5.698,96.3,34.0,31.0,23.74106,5.8139997,100.0,45.0,38.0,54.04046,5.863,60.0,75.0,43.0,233.5976
2024-04-17 19:00:00+00:00,0.0,4.0,8.099999,0.0,0.0,0.0,2.6985002,100.0,4.0,4.0,0.0,4.4735,99.6,3.0,3.0,0.0,4.548,88.8,0.0,0.0,0.0,3.114,100.0,1.0,1.0,0.0,4.113,55.8,3.0,3.0,0.0
2024-04-17 20:00:00+00:00,0.0,3.75,0.0,0.0,0.0,0.0,2.1985002,100.0,0.0,0.0,0.0,3.7735002,100.0,0.0,0.0,0.0,3.398,100.0,0.0,0.0,0.0,3.114,100.0,0.0,0.0,0.0,3.813,38.100002,0.0,0.0,0.0
2024-04-17 21:00:00+00:00,0.0,2.95,0.9,0.0,0.0,0.0,1.6984999,89.100006,0.0,0.0,0.0,4.3735,100.0,0.0,0.0,0.0,3.5479999,100.0,0.0,0.0,0.0,3.5140002,95.100006,0.0,0.0,0.0,2.513,27.900002,0.0,0.0,0.0
2024-04-17 22:00:00+00:00,0.0,2.5,0.0,0.0,0.0,0.0,1.5985,100.0,0.0,0.0,0.0,3.9235,39.300003,0.0,0.0,0.0,3.848,75.600006,0.0,0.0,0.0,3.5140002,81.600006,0.0,0.0,0.0,1.563,0.0,0.0,0.0,0.0
2024-04-17 23:00:00+00:00,0.0,2.0,0.0,0.0,0.0,0.0,1.4985001,100.0,0.0,0.0,0.0,2.9235,100.0,0.0,0.0,0.0,2.748,42.600002,0.0,0.0,0.0,2.7640002,100.0,0.0,0.0,0.0,1.263,0.3,0.0,0.0,0.0
2024-04-18 00:00:00+00:00,0.0,1.35,0.0,0.0,0.0,0.0,1.3985,100.0,0.0,0.0,0.0,2.9235,100.0,0.0,0.0,0.0,1.8479999,39.9,0.0,0.0,0.0,2.664,100.0,0.0,0.0,0.0,1.813,0.0,0.0,0.0,0.0
2024-04-18 01:00:00+00:00,0.0,1.3,26.7,0.0,0.0,0.0,1.3485,100.0,0.0,0.0,0.0,3.2735002,61.800003,0.0,0.0,0.0,1.548,63.300003,0.0,0.0,0.0,4.014,94.5,0.0,0.0,0.0,2.413,0.0,0.0,0.0,0.0
2024-04-18 02:00:00+00:00,0.0,1.25,8.099999,0.0,0.0,0.0,1.2985001,100.0,0.0,0.0,0.0,2.8235002,79.5,0.0,0.0,0.0,1.148,86.100006,0.0,0.0,0.0,2.614,100.0,0.0,0.0,0.0,1.513,0.0,0.0,0.0,0.0
2024-04-18 03:00:00+00:00,12.3,0.9,3.9,0.0,0.0,0.0,1.1485,100.0,0.0,0.0,0.0,2.0735002,66.9,0.0,0.0,0.0,0.99799997,91.8,0.0,0.0,0.0,2.364,45.3,0.0,0.0,0.0,1.563,90.0,0.0,0.0,0.0
2024-04-18 04:00:00+00:00,1669.6000000000001,0.4,11.7,0.0,0.0,0.0,1.1984999,100.0,0.0,0.0,0.0,1.2735,26.999998,0.0,0.0,0.0,0.698,100.0,0.0,0.0,0.0,0.714,52.5,0.0,0.0,0.0,-0.787,90.0,0.0,0.0,0.0
2024-04-18 05:00:00+00:00,15146.0,1.8,57.899998,33.0,20.0,123.15045,1.3485,90.6,2.0,2.0,0.0,2.3735,10.799999,9.0,7.0,25.74837,1.198,76.2,13.0,12.0,11.244083,1.414,38.7,17.0,13.0,44.179417,-1.037,90.0,14.0,12.0,22.401817
2024-04-18 06:00:00+00:00,38465.4,3.9,6.3,103.0,67.0,166.96593,1.4484999,90.0,33.0,32.0,6.6129193,3.7235,9.6,99.0,52.0,290.13043,2.7979999,100.0,86.0,72.0,73.696884,3.214,43.2,129.0,62.0,353.8385,1.713,90.0,95.0,74.0,115.7859
2024-04-18 07:00:00+00:00,64540.100000000006,5.95,10.8,306.0,90.0,591.9789,1.6984999,100.0,96.0,89.0,22.562862,5.3735,42.3,244.0,92.0,477.92993,3.848,100.0,167.0,147.0,56.3092,4.9639997,69.3,282.0,105.0,509.74518,4.363,90.0,200.0,152.0,145.86142
2024-04-18 08:00:00+00:00,89391.9,7.15,42.0,446.0,108.0,676.41516,2.2985,100.0,163.0,157.0,12.992692,6.8234997,51.600002,382.0,138.0,527.3885,5.048,100.0,274.0,197.0,152.17998,6.014,76.2,353.0,182.0,347.86536,7.013,48.299995,356.0,189.0,359.20728
2024-04-18 09:00:00+00:00,105772.0,7.85,56.4,457.0,157.0,491.0926,3.1985002,90.6,170.0,165.0,8.447658,8.0235,51.3,421.0,185.0,402.7246,6.148,100.0,345.0,238.0,169.27791,7.164,97.2,466.0,273.0,315.0821,8.363,54.0,508.0,164.0,593.4873
2024-04-18 10:00:00+00:00,112368.4,8.7,11.1,504.0,190.0,454.49026,4.8985,71.7,306.0,236.0,101.208954,9.1235,46.8,568.0,165.0,592.909,7.398,100.0,453.0,289.0,226.22246,8.314,100.0,513.0,276.0,337.6504,9.113,57.3,529.0,170.0,539.5152
2024-04-18 11:00:00+00:00,115017.8,9.9,23.4,668.0,151.0,704.1104,6.1485,59.1,508.0,324.0,243.93839,9.9235,37.199997,640.0,145.0,671.3139,7.698,100.0,370.0,270.0,128.49722,8.064,100.0,260.0,255.0,6.6347694,10.063,86.1,564.0,228.0,468.98322
2024-04-18 12:00:00+00:00,115394.70000000001,10.4,70.799995,699.0,174.0,711.3137,7.4985,53.100002,624.0,229.0,509.29813,10.5735,37.5,628.0,192.0,577.4252,8.148,100.0,368.0,245.0,156.02957,8.214,32.4,330.0,218.0,146.5737,9.563,72.9,540.0,310.0,315.3895
2024-04-18 13:00:00+00:00,107230.8,10.5,100.0,531.0,228.0,431.57806,7.8985004,51.9,621.0,185.0,578.196,10.3735,20.699999,576.0,189.0,528.9357,9.548,100.0,444.0,316.0,169.6409,9.514,16.5,655.0,155.0,682.35645,9.712999,100.0,550.0,170.0,540.54285
2024-04-18 14:00:00+00:00,89595.1,9.05,37.800003,301.0,229.0,114.51434,8.5485,20.4,581.0,209.0,538.1563,11.3235,63.899998,558.0,185.0,557.78314,6.598,100.0,289.0,256.0,48.58548,9.614,27.0,570.0,138.0,652.9003,8.712999,54.300003,300.0,262.0,59.424103
2024-04-18 15:00:00+00:00,64321.7,10.3,52.5,392.0,154.0,454.9896,8.3485,39.0,520.0,144.0,635.76355,11.5234995,92.700005,462.0,168.0,515.2779,6.798,48.9,264.0,215.0,86.34309,9.714001,9.9,505.0,116.0,700.0067,8.912999,100.0,448.0,147.0,554.30066
2024-04-18 16:00:00+00:00,32705.2,9.5,34.8,311.0,122.0,481.73145,8.3985,20.4,387.0,104.0,613.36475,10.1735,65.399994,350.0,134.0,486.58835,7.498,11.7,306.0,150.0,365.31247,9.4140005,11.4,363.0,94.0,637.2422,7.563,100.0,274.0,173.0,240.33026
2024-04-18 17:00:00+00:00,8659.1,8.9,35.1,159.0,68.0,370.81216,7.9484997,49.5,234.0,83.0,487.01718,9.3235,65.1,171.0,83.0,295.90546,6.998,100.0,189.0,80.0,407.64496,8.764,13.5,205.0,68.0,507.31152,7.013,100.0,134.0,104.0,107.31873
2024-04-18 18:00:00+00:00,293.6,5.9,56.700005,52.0,29.0,190.38344,6.2485,64.5,96.0,45.0,337.1069,8.4235,83.4,69.0,45.0,164.01903,4.998,10.8,43.0,31.0,93.563065,6.664,58.5,64.0,32.0,243.32515,6.513,100.0,30.0,28.0,14.380812
2024-04-18 19:00:00+00:00,0.0,5.55,89.1,0.0,0.0,0.0,4.7485,81.0,6.0,5.0,14.450207,7.1235,100.0,4.0,4.0,0.0,2.948,1.5,0.0,0.0,0.0,6.164,58.200005,1.0,1.0,0.0,5.863,100.0,3.0,3.0,0.0
2024-04-18 20:00:00+00:00,0.0,5.9,100.0,0.0,0.0,0.0,4.5985003,88.5,0.0,0.0,0.0,7.0235,100.0,0.0,0.0,0.0,2.7979999,3.0,0.0,0.0,0.0,5.664,95.100006,0.0,0.0,0.0,5.963,100.0,0.0,0.0,0.0
2024-04-18 21:00:00+00:00,0.0,5.35,100.0,0.0,0.0,0.0,3.8985,93.3,0.0,0.0,0.0,6.7735,100.0,0.0,0.0,0.0,2.5479999,6.8999996,0.0,0.0,0.0,5.364,62.700005,0.0,0.0,0.0,5.963,100.0,0.0,0.0,0.0
2024-04-18 22:00:00+00:00,0.0,5.0,95.4,0.0,0.0,0.0,3.7985,100.0,0.0,0.0,0.0,6.1735,100.0,0.0,0.0,0.0,2.148,15.9,0.0,0.0,0.0,5.2139997,76.5,0.0,0.0,0.0,5.663,100.0,0.0,0.0,0.0
2024-04-18 23:00:00+00:00,0.0,4.7,92.700005,0.0,0.0,0.0,3.7485,94.5,0.0,0.0,0.0,6.0235,90.90001,0.0,0.0,0.0,2.0479999,71.1,0.0,0.0,0.0,5.0639997,99.0,0.0,0.0,0.0,5.163,100.0,0.0,0.0,0.0
2024-04-19 00:00:00+00:00,0.0,4.7,100.0,0.0,0.0,0.0,3.6985002,90.00001,0.0,0.0,0.0,5.8735,90.90001,0.0,0.0,0.0,1.898,51.0,0.0,0.0,0.0,5.014,100.0,0.0,0.0,0.0,4.863,100.0,0.0,0.0,0.0
2024-04-19 01:00:00+00:00,0.0,3.85,100.0,0.0,0.0,0.0,3.8485003,100.0,0.0,0.0,0.0,6.0235,100.0,0.0,0.0,0.0,2.248,60.9,0.0,0.0,0.0,5.4639997,95.4,0.0,0.0,0.0,4.913,100.0,0.0,0.0,0.0
2024-04-19 02:00:00+00:00,0.0,4.45,100.0,0.0,0.0,0.0,4.2485,93.600006,0.0,0.0,0.0,5.7235,100.0,0.0,0.0,0.0,2.0479999,77.4,0.0,0.0,0.0,5.664,100.0,0.0,0.0,0.0,4.563,100.0,0.0,0.0,0.0
2024-04-19 03:00:00+00:00,6.5,4.35,90.00001,0.0,0.0,0.0,4.2485,98.100006,0.0,0.0,0.0,5.1735,100.0,0.0,0.0,0.0,1.8479999,92.4,0.0,0.0,0.0,5.8139997,90.00001,0.0,0.0,0.0,4.513,100.0,0.0,0.0,0.0
2024-04-19 04:00:00+00:00,1132.1999999999998,4.4,90.90001,0.0,0.0,0.0,3.7985,100.0,0.0,0.0,0.0,5.1735,100.0,0.0,0.0,0.0,2.248,100.0,0.0,0.0,0.0,5.8139997,90.00001,0.0,0.0,0.0,4.363,100.0,0.0,0.0,0.0
2024-04-19 05:00:00+00:00,9174.2,4.7,100.0,19.0,19.0,0.0,3.5485,100.0,1.0,1.0,0.0,5.1735,100.0,1.0,1.0,0.0,2.7979999,100.0,7.0,7.0,0.0,5.514,93.600006,6.0,6.0,0.0,3.963,100.0,4.0,4.0,0.0
2024-04-19 06:00:00+00:00,21283.0,5.25,100.0,65.0,65.0,0.0,3.2985,100.0,15.0,15.0,0.0,5.0734997,100.0,15.0,15.0,0.0,3.598,99.9,75.0,73.0,10.258624,5.5639997,96.3,40.0,40.0,0.0,4.163,100.0,19.0,19.0,0.0
2024-04-19 07:00:00+00:00,32125.7,5.3,100.0,77.0,77.0,0.0,3.1485,100.0,33.0,33.0,0.0,5.6735,100.0,34.0,34.0,0.0,4.548,90.90001,177.0,158.0,52.78655,5.914,100.0,112.0,102.0,28.398596,5.263,100.0,48.0,48.0,0.0
2024-04-19 08:00:00+00:00,41923.6,5.15,100.0,83.0,81.0,3.9647794,3.3985,100.0,42.0,42.0,0.0,6.4735,100.0,89.0,89.0,0.0,5.048,94.8,254.0,205.0,95.987366,6.764,100.0,171.0,154.0,34.25867,7.263,100.0,160.0,148.0,25.544191
2024-04-19 09:00:00+00:00,50193.1,4.9,100.0,120.0,120.0,0.0,3.5485,100.0,57.0,57.0,0.0,7.1235,100.0,143.0,141.0,3.3868403,5.848,91.2,266.0,243.0,36.144104,7.0639997,100.0,260.0,227.0,53.489235,8.063,100.0,155.0,150.0,8.557901
2024-04-19 10:00:00+00:00,53713.6,5.15,100.0,127.0,127.0,0.0,5.1485,100.0,111.0,107.0,5.7487807,8.4735,100.0,209.0,207.0,2.9240716,5.598,100.0,226.0,220.0,8.231023,6.364,100.0,87.0,87.0,0.0,8.613,100.0,286.0,232.0,80.618484
2024-04-19 11:00:00+00:00,53724.600000000006,5.55,100.0,115.0,115.0,0.0,5.8985,100.0,111.0,109.0,2.63772,9.7235,100.0,354.0,310.0,59.344833,5.698,100.0,221.0,214.0,8.95129,5.914,100.0,99.0,99.0,0.0,8.363,100.0,389.0,304.0,117.94792
2024-04-19 12:00:00+00:00,51923.6,5.85,100.0,177.0,167.0,13.476718,6.0985003,100.0,64.0,64.0,0.0,10.1235,100.0,415.0,256.0,209.49298,5.748,100.0,185.0,181.0,5.050992,6.0639997,100.0,192.0,183.0,11.719955,8.712999,100.0,284.0,252.0,43.63757
2024-04-19 13:00:00+00:00,45906.3,6.15,100.0,229.0,225.0,5.666315,6.7985,100.0,128.0,128.0,0.0,8.9235,100.0,372.0,263.0,148.21107,4.748,100.0,138.0,138.0,0.0,7.114,100.0,269.0,256.0,17.652401,9.113,93.600006,336.0,265.0,100.432175
2024-04-19 14:00:00+00:00,40003.8,6.3,100.0,107.0,105.0,3.161784,6.2985,100.0,90.0,90.0,0.0,6.9735,100.0,83.0,83.0,0.0,4.948,100.0,282.0,246.0,52.734905,7.414,100.0,260.0,223.0,55.6139,9.263,100.0,306.0,218.0,136.78046
2024-04-19 15:00:00+00:00,28614.300000000003,6.35,100.0,131.0,129.0,3.7956183,7.6985,96.600006,279.0,216.0,105.88617,8.0235,100.0,206.0,141.0,113.18399,4.798,100.0,87.0,87.0,0.0,6.7139997,100.0,203.0,196.0,12.514294,8.613,100.0,284.0,203.0,148.09949
2024-04-19 16:00:00+00:00,15826.1,6.7,100.0,125.0,124.0,2.5236588,6.3985,69.6,170.0,127.0,92.47007,7.6235,80.4,173.0,113.0,134.02095,4.598,100.0,40.0,40.0,0.0,6.4639997,100.0,139.0,133.0,14.089171,7.263,100.0,172.0,148.0,56.57382
2024-04-19 17:00:00+00:00,4950.7,6.95,100.0,103.0,94.0,36.07823,6.0985003,23.1,150.0,99.0,162.52419,7.2735,83.7,184.0,97.0,288.75073,4.248,100.0,33.0,33.0,0.0,6.764,100.0,100.0,95.0,18.254019,6.463,100.0,44.0,44.0,0.0
2024-04-19 18:00:00+00:00,276.6,6.45,100.0,21.0,21.0,0.0,4.9985,15.599999,88.0,40.0,313.34265,6.3735,100.0,61.0,43.0,121.37592,4.248,100.0,8.0,8.0,0.0,6.3139997,85.5,8.0,8.0,0.0,5.663,100.0,12.0,12.0,0.0
2024-04-19 19:00:00+00:00,0.0,6.15,100.0,0.0,0.0,0.0,4.0485,51.6,6.0,5.0,14.044171,6.2735,100.0,2.0,2.0,0.0,4.748,100.0,0.0,0.0,0.0,5.614,57.9,1.0,1.0,0.0,5.313,100.0,1.0,1.0,0.0
2024-04-19 20:00:00+00:00,0.0,5.7,100.0,0.0,0.0,0.0,3.7985,77.4,0.0,0.0,0.0,5.7235,100.0,0.0,0.0,0.0,5.048,100.0,0.0,0.0,0.0,5.114,100.0,0.0,0.0,0.0,4.963,100.0,0.0,0.0,0.0
2024-04-19 21:00:00+00:00,0.0,5.7,100.0,0.0,0.0,0.0,3.4985,74.7,0.0,0.0,0.0,5.4735,100.0,0.0,0.0,0.0,4.848,54.9,0.0,0.0,0.0,5.264,100.0,0.0,0.0,0.0,5.063,92.7,0.0,0.0,0.0
